#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 08 19 11 00 212  9.8 10.2 99.00 99.00 99.00 999 1008.3  16.7 999.0  15.1 99.0 99.00
2023 08 19 12 00 209  8.8  9.2 99.00 99.00 99.00 999 1009.0  17.0 999.0  14.5 99.0 99.00
2023 08 19 13 00 213  8.2  8.9 99.00 99.00 99.00 999 1009.5  16.3 999.0  14.7 99.0 99.00
2023 08 19 14 00 211  9.5 10.5 99.00 99.00 99.00 999 1010.0  16.3 999.0  14.5 99.0 99.00
2023 08 19 15 00 208  9.2  9.8 99.00 99.00 99.00 999 1010.3  16.7 999.0  14.8 99.0 99.00
2023 08 19 16 00 197  6.5  6.9 99.00 99.00 99.00 999 1010.3  16.8 999.0  14.8 99.0 99.00
2023 08 19 17 00 194  7.1  8.5 99.00 99.00 99.00 999 1010.1  17.8 999.0  15.5 99.0 99.00
2023 08 19 18 00 201  8.5  9.1 99.00 99.00 99.00 999 1010.2  17.4 999.0  15.3 99.0 99.00
2023 08 19 19 00 198  8.3  8.9 99.00 99.00 99.00 999 1010.6  18.6 999.0  16.1 99.0 99.00
2023 08 19 20 00 192  9.5 10.1 99.00 99.00 99.00 999 1010.5  18.9 999.0  15.8 99.0 99.00
2023 08 19 21 00 179  7.2  7.7 99.00 99.00 99.00 999 1010.7  18.8 999.0  16.9 99.0 99.00
2023 08 19 22 00 173  8.8  9.3 99.00 99.00 99.00 999 1010.7  18.2 999.0  16.3 99.0 99.00
2023 08 19 23 00 177  7.9  8.8 99.00 99.00 99.00 999 1010.7  18.1 999.0  16.7 99.0 99.00
2023 08 20 00 00 192  7.9  8.2 99.00 99.00 99.00 999 1011.0  17.3 999.0  16.2 99.0 99.00
2023 08 20 01 00 201  9.6  9.9 99.00 99.00 99.00 999 1011.3  17.3 999.0  16.1 99.0 99.00
2023 08 20 02 00 198  8.6  9.0 99.00 99.00 99.00 999 1011.4  17.2 999.0  16.3 99.0 99.00
2023 08 20 03 00 189  9.4  9.9 99.00 99.00 99.00 999 1011.5  17.3 999.0  16.8 99.0 99.00
2023 08 20 04 00 210  8.6  9.1 99.00 99.00 99.00 999 1011.7  16.8 999.0  15.9 99.0 99.00
2023 08 20 05 00 211  9.0  9.5 99.00 99.00 99.00 999 1011.7  16.0 999.0  15.6 99.0 99.00
2023 08 20 06 00 217  9.1  9.5 99.00 99.00 99.00 999 1011.4  15.5 999.0  15.2 99.0 99.00
2023 08 20 07 00 226  9.0  9.4 99.00 99.00 99.00 999 1011.6  15.5 999.0  15.0 99.0 99.00
2023 08 20 08 00 235  7.8  8.3 99.00 99.00 99.00 999 1012.3  14.8 999.0  14.6 99.0 99.00
2023 08 20 09 00 231  6.9  7.4 99.00 99.00 99.00 999 1012.4  14.7 999.0  14.4 99.0 99.00
2023 08 20 10 00 228  7.3  7.8 99.00 99.00 99.00 999 1012.5  14.6 999.0  14.5 99.0 99.00
2023 08 20 11 00 228  7.6  7.8 99.00 99.00 99.00 999 1013.0  15.1 999.0  14.8 99.0 99.00
2023 08 20 12 00 229  9.9 10.5 99.00 99.00 99.00 999 1013.4  15.4 999.0  14.7 99.0 99.00
2023 08 20 13 00 229  8.8  9.4 99.00 99.00 99.00 999 1013.7  15.4 999.0  14.6 99.0 99.00
2023 08 20 14 00 232  7.7  8.1 99.00 99.00 99.00 999 1014.1  14.9 999.0  14.5 99.0 99.00
2023 08 20 15 00 236  9.0  9.3 99.00 99.00 99.00 999 1014.3  15.2 999.0  14.5 99.0 99.00
2023 08 20 16 00 236  8.0  8.5 99.00 99.00 99.00 999 1014.5  15.0 999.0  14.4 99.0 99.00
2023 08 20 17 00 234  8.2  8.6 99.00 99.00 99.00 999 1014.6  15.5 999.0  14.4 99.0 99.00
2023 08 20 18 00 231  9.0  9.5 99.00 99.00 99.00 999 1014.6  15.8 999.0  14.8 99.0 99.00
2023 08 20 19 00 232  9.5  9.9 99.00 99.00 99.00 999 1014.5  16.2 999.0  14.9 99.0 99.00
2023 08 20 20 00 234  8.5  8.7 99.00 99.00 99.00 999 1014.6  16.6 999.0  15.0 99.0 99.00
2023 08 20 21 00 216  6.6  6.9 99.00 99.00 99.00 999 1014.5  16.9 999.0  14.8 99.0 99.00
2023 08 20 22 00 219  6.7  6.8 99.00 99.00 99.00 999 1014.8  16.8 999.0  15.0 99.0 99.00
2023 08 20 23 00 222  6.8  7.3 99.00 99.00 99.00 999 1015.0  17.2 999.0  15.0 99.0 99.00
2023 08 21 00 00 211  7.8  8.2 99.00 99.00 99.00 999 1014.8  17.1 999.0  15.4 99.0 99.00
2023 08 21 01 00 197  8.5  8.8 99.00 99.00 99.00 999 1014.8  18.1 999.0  16.6 99.0 99.00
2023 08 21 02 00 207  5.5  5.9 99.00 99.00 99.00 999 1015.6  16.9 999.0  15.7 99.0 99.00
2023 08 21 03 00 202  8.8  9.1 99.00 99.00 99.00 999 1015.2  18.1 999.0  17.1 99.0 99.00
2023 08 21 04 00 213  8.8  8.9 99.00 99.00 99.00 999 1014.5  18.2 999.0  16.3 99.0 99.00
2023 08 21 05 00 226  5.9  6.1 99.00 99.00 99.00 999 1014.7  16.9 999.0  15.7 99.0 99.00
2023 08 21 06 00 221  6.7  6.9 99.00 99.00 99.00 999 1014.2  17.2 999.0  16.2 99.0 99.00
2023 08 21 07 00 201  7.9  8.0 99.00 99.00 99.00 999 1013.8  17.0 999.0  16.9 99.0 99.00
2023 08 21 08 00 202  6.7  7.2 99.00 99.00 99.00 999 1013.6  16.5 999.0  16.5 99.0 99.00
2023 08 21 09 00 214  9.0  9.1 99.00 99.00 99.00 999 1013.4  16.7 999.0  16.7 99.0 99.00
2023 08 21 10 00 237  5.8  6.0 99.00 99.00 99.00 999 1013.9  15.6 999.0  15.6 99.0 99.00
2023 08 21 11 00 237  6.7  6.8 99.00 99.00 99.00 999 1014.0  16.4 999.0  16.4 99.0 99.00
2023 08 21 12 00 241  6.0  6.2 99.00 99.00 99.00 999 1013.8  15.9 999.0  15.9 99.0 99.00
2023 08 21 13 00 257  6.7  6.8 99.00 99.00 99.00 999 1014.1  15.6 999.0  15.6 99.0 99.00
2023 08 21 14 00 264  5.5  5.8 99.00 99.00 99.00 999 1014.1  15.9 999.0  15.7 99.0 99.00
2023 08 21 15 00 270  4.4  4.5 99.00 99.00 99.00 999 1014.2  16.8 999.0  16.2 99.0 99.00
2023 08 21 16 00 252  4.0  4.1 99.00 99.00 99.00 999 1013.7  16.3 999.0  15.9 99.0 99.00
2023 08 21 17 00 266  5.5  5.6 99.00 99.00 99.00 999 1013.7  16.6 999.0  15.4 99.0 99.00
2023 08 21 18 00 266  5.7  5.8 99.00 99.00 99.00 999 1013.7  20.3 999.0  16.7 99.0 99.00
2023 08 21 19 00 244  7.8  8.0 99.00 99.00 99.00 999 1013.4  18.0 999.0  16.0 99.0 99.00
2023 08 21 20 00 241  7.0  7.2 99.00 99.00 99.00 999 1013.1  20.4 999.0  16.9 99.0 99.00
2023 08 21 21 00 229  5.9  6.0 99.00 99.00 99.00 999 1013.2  18.3 999.0  16.5 99.0 99.00
2023 08 21 22 00 241  8.2  8.3 99.00 99.00 99.00 999 1013.3  18.2 999.0  16.6 99.0 99.00
2023 08 21 23 00 261  6.7  6.9 99.00 99.00 99.00 999 1013.8  17.3 999.0  16.3 99.0 99.00
2023 08 22 00 00 335  8.2  8.7 99.00 99.00 99.00 999 1014.5  19.0 999.0  16.3 99.0 99.00
2023 08 22 01 00 342  9.4  9.7 99.00 99.00 99.00 999 1014.8  19.0 999.0  13.9 99.0 99.00
2023 08 22 02 00 340  7.3  7.5 99.00 99.00 99.00 999 1015.3  17.4 999.0  14.3 99.0 99.00
2023 08 22 03 00 346  7.7  7.8 99.00 99.00 99.00 999 1015.6  16.6 999.0  14.1 99.0 99.00
2023 08 22 04 00 359  9.3  9.6 99.00 99.00 99.00 999 1015.4  16.5 999.0  13.7 99.0 99.00
2023 08 22 05 00   0  8.3  8.7 99.00 99.00 99.00 999 1015.5  16.5 999.0  12.9 99.0 99.00
2023 08 22 06 00 343  7.6  8.0 99.00 99.00 99.00 999 1015.7  16.1 999.0  11.9 99.0 99.00
2023 08 22 07 00 336  6.6  6.8 99.00 99.00 99.00 999 1015.7  15.6 999.0  11.8 99.0 99.00
2023 08 22 08 00 323  5.5  5.7 99.00 99.00 99.00 999 1015.9  14.8 999.0  12.7 99.0 99.00
2023 08 22 10 00 322  5.9  6.2 99.00 99.00 99.00 999 1016.2  14.4 999.0  12.5 99.0 99.00
2023 08 22 11 00 329  6.7  7.3 99.00 99.00 99.00 999 1016.6  14.7 999.0  12.0 99.0 99.00
2023 08 22 12 00 325  6.1  6.3 99.00 99.00 99.00 999 1016.7  14.2 999.0  12.1 99.0 99.00
2023 08 22 13 00 318  5.9  6.3 99.00 99.00 99.00 999 1016.8  14.4 999.0  12.3 99.0 99.00
2023 08 22 14 00 321  4.5  4.8 99.00 99.00 99.00 999 1017.2  14.9 999.0  12.3 99.0 99.00
2023 08 22 15 00 325  4.0  4.3 99.00 99.00 99.00 999 1016.9  17.0 999.0  10.5 99.0 99.00
2023 08 22 16 00 317  2.4  2.5 99.00 99.00 99.00 999 1016.5  17.2 999.0  10.8 99.0 99.00
2023 08 22 17 00 292  3.8  4.0 99.00 99.00 99.00 999 1016.1  17.5 999.0  11.9 99.0 99.00
2023 08 22 18 00 253  4.1  4.2 99.00 99.00 99.00 999 1015.8  18.0 999.0  11.4 99.0 99.00
2023 08 22 19 00 246  4.3  4.4 99.00 99.00 99.00 999 1015.5  19.0 999.0  10.4 99.0 99.00
2023 08 22 20 00 238  4.7  4.9 99.00 99.00 99.00 999 1015.5  19.0 999.0  10.9 99.0 99.00
2023 08 22 21 00 249  4.0  4.1 99.00 99.00 99.00 999 1015.5  19.6 999.0  11.1 99.0 99.00
2023 08 22 22 00 320  2.8  3.4 99.00 99.00 99.00 999 1015.9  19.2 999.0  11.3 99.0 99.00
2023 08 22 23 00 335  9.4  9.8 99.00 99.00 99.00 999 1016.3  18.2 999.0  10.1 99.0 99.00
2023 08 23 00 00 344  8.6  9.1 99.00 99.00 99.00 999 1017.2  16.5 999.0  11.6 99.0 99.00
2023 08 23 01 00 354  7.5  7.8 99.00 99.00 99.00 999 1017.7  16.5 999.0  10.0 99.0 99.00
2023 08 23 02 00 351  6.2  6.4 99.00 99.00 99.00 999 1018.1  16.5 999.0   8.6 99.0 99.00
2023 08 23 03 00 342  6.8  7.1 99.00 99.00 99.00 999 1018.1  16.6 999.0   8.3 99.0 99.00
2023 08 23 04 00 329  5.6  5.8 99.00 99.00 99.00 999 1018.3  15.8 999.0   9.1 99.0 99.00
2023 08 23 05 00 310  6.2  6.3 99.00 99.00 99.00 999 1018.3  14.8 999.0  10.9 99.0 99.00
2023 08 23 06 00 315  5.6  5.8 99.00 99.00 99.00 999 1018.2  14.4 999.0  10.8 99.0 99.00
2023 08 23 07 00 318  6.3  6.8 99.00 99.00 99.00 999 1018.4  14.2 999.0  10.4 99.0 99.00
2023 08 23 08 00 323  5.4  5.5 99.00 99.00 99.00 999 1018.3  13.9 999.0  10.4 99.0 99.00
2023 08 23 09 00 308  3.9  4.1 99.00 99.00 99.00 999 1018.6  13.5 999.0  11.0 99.0 99.00
2023 08 23 10 00 311  5.0  5.1 99.00 99.00 99.00 999 1019.0  13.7 999.0  10.6 99.0 99.00
2023 08 23 11 00 312  5.6  6.1 99.00 99.00 99.00 999 1019.4  13.8 999.0  10.3 99.0 99.00
2023 08 23 12 00 315  5.7  6.1 99.00 99.00 99.00 999 1019.6  13.5 999.0  10.3 99.0 99.00
2023 08 23 13 00 298  3.9  4.2 99.00 99.00 99.00 999 1019.6  13.7 999.0  10.5 99.0 99.00
2023 08 23 14 00 287  4.7  4.9 99.00 99.00 99.00 999 1019.6  13.8 999.0  11.5 99.0 99.00
2023 08 23 15 00 263  3.9  4.0 99.00 99.00 99.00 999 1019.5  13.9 999.0  12.0 99.0 99.00
2023 08 23 16 00 258  4.2  4.4 99.00 99.00 99.00 999 1019.0  14.8 999.0  11.0 99.0 99.00
2023 08 23 17 00 246  4.6  4.7 99.00 99.00 99.00 999 1018.4  15.3 999.0  10.5 99.0 99.00
2023 08 23 18 00 218  5.4  5.4 99.00 99.00 99.00 999 1018.0  15.5 999.0  11.5 99.0 99.00
2023 08 23 19 00 221  6.5  7.0 99.00 99.00 99.00 999 1017.6  15.4 999.0  12.2 99.0 99.00
2023 08 23 20 00 213  5.7  5.9 99.00 99.00 99.00 999 1017.0  16.0 999.0  11.7 99.0 99.00
2023 08 23 21 00 217  7.4  7.8 99.00 99.00 99.00 999 1016.8  16.3 999.0  11.0 99.0 99.00
2023 08 23 22 00 214  7.5  7.7 99.00 99.00 99.00 999 1016.6  15.9 999.0  12.4 99.0 99.00
2023 08 23 23 00 226  7.9  8.2 99.00 99.00 99.00 999 1016.6  15.9 999.0  12.6 99.0 99.00
2023 08 24 00 00 220  8.1  8.4 99.00 99.00 99.00 999 1016.7  15.8 999.0  13.2 99.0 99.00
2023 08 24 01 00 228  8.3  8.6 99.00 99.00 99.00 999 1016.8  15.7 999.0  13.8 99.0 99.00
2023 08 24 02 00 231  8.8  9.1 99.00 99.00 99.00 999 1016.7  15.5 999.0  14.1 99.0 99.00
2023 08 24 04 00 234  6.8  7.1 99.00 99.00 99.00 999 1017.0  14.6 999.0  14.6 99.0 99.00
2023 08 24 05 00 233  6.0  6.2 99.00 99.00 99.00 999 1017.1  14.9 999.0  14.8 99.0 99.00
2023 08 24 06 00 238  6.7  6.8 99.00 99.00 99.00 999 1017.1  14.8 999.0  14.8 99.0 99.00
2023 08 24 07 00 247  7.1  7.3 99.00 99.00 99.00 999 1017.0  14.8 999.0  14.8 99.0 99.00
2023 08 24 08 00 234  6.0  6.2 99.00 99.00 99.00 999 1017.0  14.6 999.0  14.6 99.0 99.00
2023 08 24 09 00 252  5.6  5.7 99.00 99.00 99.00 999 1017.1  15.0 999.0  15.0 99.0 99.00
2023 08 24 10 00 274  3.9  4.0 99.00 99.00 99.00 999 1017.6  14.9 999.0  14.5 99.0 99.00
2023 08 24 11 00 254  5.0  5.2 99.00 99.00 99.00 999 1018.0  14.6 999.0  14.4 99.0 99.00
2023 08 24 12 00 287  3.9  3.9 99.00 99.00 99.00 999 1018.2  15.5 999.0  13.7 99.0 99.00
2023 08 24 13 00 291  2.9  3.0 99.00 99.00 99.00 999 1018.5  16.5 999.0  12.9 99.0 99.00
2023 08 24 14 00 261  0.9  1.1 99.00 99.00 99.00 999 1019.0  15.5 999.0  13.7 99.0 99.00
2023 08 24 15 00 210  2.6  3.0 99.00 99.00 99.00 999 1019.1  16.1 999.0  13.4 99.0 99.00
2023 08 24 16 00 222  5.2  5.4 99.00 99.00 99.00 999 1019.1  15.1 999.0  14.6 99.0 99.00
2023 08 24 17 00 226  5.6  5.7 99.00 99.00 99.00 999 1019.0  15.7 999.0  14.1 99.0 99.00
2023 08 24 18 00 219  6.1  6.1 99.00 99.00 99.00 999 1018.8  16.6 999.0  13.2 99.0 99.00
2023 08 24 19 00 211  5.0  5.0 99.00 99.00 99.00 999 1018.5  19.1 999.0  11.4 99.0 99.00
2023 08 24 20 00 201  6.6  6.7 99.00 99.00 99.00 999 1018.4  18.0 999.0  14.2 99.0 99.00
2023 08 24 21 00 190  6.2  6.3 99.00 99.00 99.00 999 1018.4  18.8 999.0  16.1 99.0 99.00
2023 08 24 22 00 199  7.6  7.7 99.00 99.00 99.00 999 1018.5  17.7 999.0  17.3 99.0 99.00
2023 08 24 23 00 200  7.4  7.5 99.00 99.00 99.00 999 1018.7  17.3 999.0  17.2 99.0 99.00
2023 08 25 00 00 196  6.6  6.6 99.00 99.00 99.00 999 1019.0  17.5 999.0  17.5 99.0 99.00
2023 08 25 01 00 189  6.5  6.6 99.00 99.00 99.00 999 1019.1  17.2 999.0  17.2 99.0 99.00
2023 08 25 02 00 168  6.7  6.8 99.00 99.00 99.00 999 1018.9  16.9 999.0  16.9 99.0 99.00
2023 08 25 03 00 177  7.6  7.7 99.00 99.00 99.00 999 1018.7  16.8 999.0  16.7 99.0 99.00
2023 08 25 04 00 178  8.5  8.6 99.00 99.00 99.00 999 1018.6  16.9 999.0  16.6 99.0 99.00
2023 08 25 05 00 179  7.1  7.2 99.00 99.00 99.00 999 1018.6  16.8 999.0  16.7 99.0 99.00
2023 08 25 06 00 159  6.1  6.2 99.00 99.00 99.00 999 1018.1  16.6 999.0  16.6 99.0 99.00
2023 08 25 07 00 172  8.1  8.2 99.00 99.00 99.00 999 1017.8  16.4 999.0  16.4 99.0 99.00
2023 08 25 08 00 182  6.8  7.0 99.00 99.00 99.00 999 1018.1  16.4 999.0  16.4 99.0 99.00
2023 08 25 09 00 190  7.2  7.3 99.00 99.00 99.00 999 1018.5  16.1 999.0  15.8 99.0 99.00
2023 08 25 10 00 197  6.9  7.1 99.00 99.00 99.00 999 1018.5  16.1 999.0  14.7 99.0 99.00
2023 08 25 11 00 212  5.0  5.1 99.00 99.00 99.00 999 1018.9  15.2 999.0   8.9 99.0 99.00
2023 08 25 12 00 152  2.8  2.9 99.00 99.00 99.00 999 1018.6  15.5 999.0  11.6 99.0 99.00
2023 08 25 13 00 118  1.4  1.4 99.00 99.00 99.00 999 1018.6  15.4 999.0  14.0 99.0 99.00
2023 08 25 14 00 149  7.0  7.6 99.00 99.00 99.00 999 1018.1  15.7 999.0  13.2 99.0 99.00
2023 08 25 15 00 108 10.6 10.9 99.00 99.00 99.00 999 1016.8  16.2 999.0  13.2 99.0 99.00
2023 08 25 16 00 116 10.0 10.8 99.00 99.00 99.00 999 1016.5  16.3 999.0  14.5 99.0 99.00
2023 08 25 17 00 141 11.7 12.3 99.00 99.00 99.00 999 1016.3  17.0 999.0  16.4 99.0 99.00
2023 08 25 18 00 145 12.9 13.7 99.00 99.00 99.00 999 1015.8  17.0 999.0  15.7 99.0 99.00
2023 08 25 19 00 154 18.1 20.2 99.00 99.00 99.00 999 1015.2  16.9 999.0  12.9 99.0 99.00
2023 08 25 20 00 152 15.5 16.9 99.00 99.00 99.00 999 1015.0  16.2 999.0  13.5 99.0 99.00
2023 08 25 21 00 135 13.5 14.3 99.00 99.00 99.00 999 1014.9  15.7 999.0  15.6 99.0 99.00
2023 08 25 22 00 139 16.6 18.0 99.00 99.00 99.00 999 1014.0  16.1 999.0  15.6 99.0 99.00
2023 08 25 23 00 136 14.6 15.8 99.00 99.00 99.00 999 1014.0  16.4 999.0  15.7 99.0 99.00
2023 08 26 00 00 138 14.2 15.1 99.00 99.00 99.00 999 1013.7  17.0 999.0  16.5 99.0 99.00
2023 08 26 01 00 142 14.4 16.3 99.00 99.00 99.00 999 1013.4  16.7 999.0  16.4 99.0 99.00
2023 08 26 02 00 145 13.8 14.5 99.00 99.00 99.00 999 1012.9  16.5 999.0  16.5 99.0 99.00
2023 08 26 03 00 155 13.5 14.4 99.00 99.00 99.00 999 1012.1  16.4 999.0  16.4 99.0 99.00
2023 08 26 04 00 154 13.6 14.3 99.00 99.00 99.00 999 1011.7  16.2 999.0  16.2 99.0 99.00
2023 08 26 05 00 151 14.0 14.9 99.00 99.00 99.00 999 1010.9  16.0 999.0  16.0 99.0 99.00
2023 08 26 06 00 152 12.6 14.3 99.00 99.00 99.00 999 1010.4  16.4 999.0  16.4 99.0 99.00
2023 08 26 07 00 154 13.4 14.6 99.00 99.00 99.00 999 1009.5  16.1 999.0  16.1 99.0 99.00
2023 08 26 08 00 159 13.2 14.2 99.00 99.00 99.00 999 1008.8  16.2 999.0  16.2 99.0 99.00
2023 08 26 09 00 171 12.8 14.1 99.00 99.00 99.00 999 1008.5  16.1 999.0  16.1 99.0 99.00
2023 08 26 10 00 166 12.7 13.4 99.00 99.00 99.00 999 1008.4  16.0 999.0  16.0 99.0 99.00
2023 08 26 11 00 167 11.4 11.9 99.00 99.00 99.00 999 1008.7  16.0 999.0  16.0 99.0 99.00
2023 08 26 12 00 172  9.9 10.5 99.00 99.00 99.00 999 1008.6  15.8 999.0  15.8 99.0 99.00
2023 08 26 13 00 185  7.8  8.0 99.00 99.00 99.00 999 1008.6  15.7 999.0  15.7 99.0 99.00
2023 08 26 14 00 193  6.8  7.2 99.00 99.00 99.00 999 1008.6  15.2 999.0  15.2 99.0 99.00
2023 08 26 15 00 212  7.7  8.0 99.00 99.00 99.00 999 1008.9  15.1 999.0  15.1 99.0 99.00
2023 08 26 16 00 232  6.1  6.2 99.00 99.00 99.00 999 1008.5  15.5 999.0  15.5 99.0 99.00
2023 08 26 17 00 265  4.5  4.6 99.00 99.00 99.00 999 1008.4  14.8 999.0  14.8 99.0 99.00
2023 08 26 18 00 268  3.2  3.4 99.00 99.00 99.00 999 1008.6  16.0 999.0  16.0 99.0 99.00
2023 08 26 19 00 290  2.2  2.2 99.00 99.00 99.00 999 1008.6  16.9 999.0  16.9 99.0 99.00
2023 08 26 20 00 237  1.0  1.1 99.00 99.00 99.00 999 1008.3  16.3 999.0  16.3 99.0 99.00
2023 08 26 21 00 203  0.7  0.8 99.00 99.00 99.00 999 1008.4  16.5 999.0  16.5 99.0 99.00
2023 08 26 22 00 185  2.1  2.1 99.00 99.00 99.00 999 1009.0  18.9 999.0  17.4 99.0 99.00
2023 08 26 23 00 196  2.1  2.2 99.00 99.00 99.00 999 1009.4  18.0 999.0  18.0 99.0 99.00
2023 08 27 00 00 232  3.0  3.5 99.00 99.00 99.00 999 1009.5  16.3 999.0  16.3 99.0 99.00
2023 08 27 01 00 260  3.8  3.9 99.00 99.00 99.00 999 1010.3  14.4 999.0  14.4 99.0 99.00
2023 08 27 02 00 267  5.9  5.9 99.00 99.00 99.00 999 1010.3  15.5 999.0  15.5 99.0 99.00
2023 08 27 03 00 293  4.8  4.8 99.00 99.00 99.00 999 1010.4  16.1 999.0  16.1 99.0 99.00
2023 08 27 04 00 298  5.2  5.4 99.00 99.00 99.00 999 1010.4  17.1 999.0  17.1 99.0 99.00
2023 08 27 05 00 279  2.8  2.9 99.00 99.00 99.00 999 1010.4  15.8 999.0  15.8 99.0 99.00
2023 08 27 06 00 301  4.4  4.5 99.00 99.00 99.00 999 1010.2  16.3 999.0  16.3 99.0 99.00
2023 08 27 07 00 311  4.2  4.7 99.00 99.00 99.00 999 1010.3  15.4 999.0  15.4 99.0 99.00
2023 08 27 08 00   6  5.5  5.7 99.00 99.00 99.00 999 1010.5  14.7 999.0  14.7 99.0 99.00
2023 08 27 09 00   5  5.6  5.9 99.00 99.00 99.00 999 1011.2  14.4 999.0  14.4 99.0 99.00
2023 08 27 10 00   9  7.5  8.0 99.00 99.00 99.00 999 1011.4  14.9 999.0  14.9 99.0 99.00
2023 08 27 11 00   1  7.1  7.3 99.00 99.00 99.00 999 1011.9  14.8 999.0  14.4 99.0 99.00
2023 08 27 12 00   6  5.9  6.0 99.00 99.00 99.00 999 1012.6  14.9 999.0  14.3 99.0 99.00
2023 08 27 13 00  11  6.4  6.5 99.00 99.00 99.00 999 1013.0  15.4 999.0  14.5 99.0 99.00
2023 08 27 14 00   5  6.7  6.8 99.00 99.00 99.00 999 1013.2  15.0 999.0  14.3 99.0 99.00
2023 08 27 15 00   1  4.5  4.6 99.00 99.00 99.00 999 1013.5  14.8 999.0  14.3 99.0 99.00
2023 08 27 16 00 359  4.4  4.6 99.00 99.00 99.00 999 1013.5  16.4 999.0  14.3 99.0 99.00
2023 08 27 17 00  48  2.0  2.2 99.00 99.00 99.00 999 1013.5  16.9 999.0  14.6 99.0 99.00
2023 08 27 18 00  99  2.7  2.9 99.00 99.00 99.00 999 1013.5  18.0 999.0  14.4 99.0 99.00
2023 08 27 19 00 153  1.0  1.5 99.00 99.00 99.00 999 1013.7  19.4 999.0  14.9 99.0 99.00
2023 08 27 20 00 156  3.0  3.1 99.00 99.00 99.00 999 1013.7  18.6 999.0  15.0 99.0 99.00
2023 08 27 21 00 178  3.3  3.4 99.00 99.00 99.00 999 1013.6  19.5 999.0  16.0 99.0 99.00
2023 08 27 22 00 166  3.6  3.7 99.00 99.00 99.00 999 1013.8  18.2 999.0  15.5 99.0 99.00
2023 08 27 23 00 190  3.7  3.7 99.00 99.00 99.00 999 1014.2  17.4 999.0  16.5 99.0 99.00
2023 08 28 00 00 242  2.9  3.0 99.00 99.00 99.00 999 1014.9  15.3 999.0  15.3 99.0 99.00
2023 08 28 01 00 242  5.1  5.2 99.00 99.00 99.00 999 1015.4  15.2 999.0  15.2 99.0 99.00
2023 08 28 02 00 245  3.9  4.0 99.00 99.00 99.00 999 1015.7  15.3 999.0  15.1 99.0 99.00
2023 08 28 03 00 273  4.8  4.9 99.00 99.00 99.00 999 1015.9  15.8 999.0  15.3 99.0 99.00
2023 08 28 04 00 261  4.1  4.3 99.00 99.00 99.00 999 1016.1  15.7 999.0  15.4 99.0 99.00
2023 08 28 05 00 197  3.2  3.4 99.00 99.00 99.00 999 1016.3  14.8 999.0  14.8 99.0 99.00
2023 08 28 06 00 225  4.6  4.8 99.00 99.00 99.00 999 1016.4  15.1 999.0  15.1 99.0 99.00
2023 08 28 07 00 240  4.9  5.0 99.00 99.00 99.00 999 1016.5  15.1 999.0  15.1 99.0 99.00
2023 08 28 08 00 205  3.6  3.9 99.00 99.00 99.00 999 1016.7  14.3 999.0  14.3 99.0 99.00
2023 08 28 09 00 217  6.1  6.2 99.00 99.00 99.00 999 1016.8  14.6 999.0  14.6 99.0 99.00
2023 08 28 10 00 241  5.1  5.3 99.00 99.00 99.00 999 1017.4  15.3 999.0  15.2 99.0 99.00
2023 08 28 11 00 264  4.1  4.2 99.00 99.00 99.00 999 1018.0  15.3 999.0  15.3 99.0 99.00
2023 08 28 12 00 191  5.2  5.5 99.00 99.00 99.00 999 1018.4  16.0 999.0  14.6 99.0 99.00
2023 08 28 13 00 239  4.6  4.7 99.00 99.00 99.00 999 1018.8  15.2 999.0  14.9 99.0 99.00
2023 08 28 14 00 250  2.4  2.6 99.00 99.00 99.00 999 1019.1  15.0 999.0  15.0 99.0 99.00
2023 08 28 15 00 215  3.1  3.4 99.00 99.00 99.00 999 1019.3  15.4 999.0  14.5 99.0 99.00
2023 08 28 16 00 217  4.2  4.3 99.00 99.00 99.00 999 1019.2  15.9 999.0  15.9 99.0 99.00
2023 08 28 17 00 216  4.3  4.4 99.00 99.00 99.00 999 1019.0  16.8 999.0  16.2 99.0 99.00
2023 08 28 18 00 193  5.0  5.1 99.00 99.00 99.00 999 1019.0  18.1 999.0  16.7 99.0 99.00
2023 08 28 19 00 187  5.6  5.7 99.00 99.00 99.00 999 1019.0  18.7 999.0  17.5 99.0 99.00
2023 08 28 20 00 185  5.3  5.4 99.00 99.00 99.00 999 1018.8  19.2 999.0  16.4 99.0 99.00
2023 08 28 21 00 181  5.9  5.9 99.00 99.00 99.00 999 1018.9  18.2 999.0  16.3 99.0 99.00
2023 08 28 22 00 181  6.4  6.5 99.00 99.00 99.00 999 1019.1  17.6 999.0  16.4 99.0 99.00
2023 08 28 23 00 198  5.5  5.6 99.00 99.00 99.00 999 1019.2  17.1 999.0  16.8 99.0 99.00
2023 08 29 00 00 192  6.1  6.2 99.00 99.00 99.00 999 1019.2  16.9 999.0  16.6 99.0 99.00
2023 08 29 01 00 184  5.6  5.7 99.00 99.00 99.00 999 1019.4  16.8 999.0  16.8 99.0 99.00
2023 08 29 02 00 162  5.8  5.8 99.00 99.00 99.00 999 1019.2  16.7 999.0  16.7 99.0 99.00
2023 08 29 03 00 161  5.7  5.8 99.00 99.00 99.00 999 1018.9  16.6 999.0  16.6 99.0 99.00
